Date,Asset,News_Sentiment,News_Volume,Social_Sentiment,Social_Volume,Attention_Index,Sentiment_Disagreement,Market_FearGreed,FinBERT_Polarity
2020-10-09,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.040000000000000036,0.0
2020-10-10,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.06000000000000005,0.0
2020-10-11,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.10000000000000009,0.0
2020-10-12,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.040000000000000036,0.0
2020-10-13,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.1200000000000001,0.0
2020-10-14,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.06000000000000005,0.0
2020-10-15,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.1200000000000001,0.0
2020-10-16,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.040000000000000036,0.0
2020-10-17,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.1200000000000001,0.0
2020-10-18,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.10000000000000009,0.0
2020-10-19,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.10000000000000009,0.0
2020-10-20,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.1200000000000001,0.0
2020-10-21,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.21999999999999997,0.0
2020-10-22,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.45999999999999996,0.0
2020-10-23,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.48,0.0
2020-10-24,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.45999999999999996,0.0
2020-10-25,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.52,0.0
2020-10-26,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.5,0.0
2020-10-27,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.21999999999999997,0.0
2020-10-28,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.3999999999999999,0.0
2020-10-29,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.3400000000000001,0.0
2020-10-30,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.48,0.0
2020-10-31,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.45999999999999996,0.0
2020-11-01,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.43999999999999995,0.0
2020-11-02,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.41999999999999993,0.0
2020-11-03,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.41999999999999993,0.0
2020-11-04,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.48,0.0
2020-11-05,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.43999999999999995,0.0
2020-11-06,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8,0.0
2020-11-07,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.76,0.0
2020-11-08,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.6399999999999999,0.0
2020-11-09,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8,0.0
2020-11-10,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8,0.0
2020-11-11,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.72,0.0
2020-11-12,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.74,0.0
2020-11-13,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.78,0.0
2020-11-14,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8,0.0
2020-11-15,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.72,0.0
2020-11-16,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8,0.0
2020-11-17,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.72,0.0
2020-11-18,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8200000000000001,0.0
2020-11-19,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8799999999999999,0.0
2020-11-20,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.72,0.0
2020-11-21,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8200000000000001,0.0
2020-11-22,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8799999999999999,0.0
2020-11-23,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8,0.0
2020-11-24,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.76,0.0
2020-11-25,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8799999999999999,0.0
2020-11-26,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8600000000000001,0.0
2020-11-27,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.72,0.0
2020-11-28,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.74,0.0
2020-11-29,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.78,0.0
2020-11-30,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.76,0.0
2020-12-01,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8999999999999999,0.0
2020-12-02,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8400000000000001,0.0
2020-12-03,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8400000000000001,0.0
2020-12-04,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8400000000000001,0.0
2020-12-05,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8600000000000001,0.0
2020-12-06,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8999999999999999,0.0
2020-12-07,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8799999999999999,0.0
2020-12-08,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8999999999999999,0.0
2020-12-09,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.72,0.0
2020-12-10,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8799999999999999,0.0
2020-12-11,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.78,0.0
2020-12-12,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8,0.0
2020-12-13,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8200000000000001,0.0
2020-12-14,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8999999999999999,0.0
2020-12-15,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8200000000000001,0.0
2020-12-16,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8400000000000001,0.0
2020-12-17,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8400000000000001,0.0
2020-12-18,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8999999999999999,0.0
2020-12-19,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8600000000000001,0.0
2020-12-20,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8400000000000001,0.0
2020-12-21,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8400000000000001,0.0
2020-12-22,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.76,0.0
2020-12-23,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8600000000000001,0.0
2020-12-24,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.72,0.0
2020-12-25,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8799999999999999,0.0
2020-12-26,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8600000000000001,0.0
2020-12-27,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8200000000000001,0.0
2020-12-28,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8400000000000001,0.0
2020-12-29,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8200000000000001,0.0
2020-12-30,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8200000000000001,0.0
2020-12-31,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8999999999999999,0.0
2021-01-01,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8799999999999999,0.0
2021-01-02,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8799999999999999,0.0
2021-01-03,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8600000000000001,0.0
2021-01-04,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8799999999999999,0.0
2021-01-05,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8600000000000001,0.0
2021-01-06,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8999999999999999,0.0
2021-01-07,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8200000000000001,0.0
2021-01-08,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8600000000000001,0.0
2021-01-09,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8600000000000001,0.0
2021-01-10,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8799999999999999,0.0
2021-01-11,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8,0.0
2021-01-12,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.6799999999999999,0.0
2021-01-13,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.56,0.0
2021-01-14,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.6599999999999999,0.0
2021-01-15,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.76,0.0
2021-01-16,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.6799999999999999,0.0
2021-01-17,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.5800000000000001,0.0
2021-01-18,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.5800000000000001,0.0
2021-01-19,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.6000000000000001,0.0
2021-01-20,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.56,0.0
2021-01-21,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.5,0.0
2021-01-22,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.19999999999999996,0.0
2021-01-23,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.48,0.0
2021-01-24,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.3999999999999999,0.0
2021-01-25,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.48,0.0
2021-01-26,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.41999999999999993,0.0
2021-01-27,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.56,0.0
2021-01-28,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.10000000000000009,0.0
2021-01-29,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.54,0.0
2021-01-30,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.52,0.0
2021-01-31,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.56,0.0
2021-02-01,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.54,0.0
2021-02-02,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.52,0.0
2021-02-03,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.56,0.0
2021-02-04,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.6000000000000001,0.0
2021-02-05,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.6200000000000001,0.0
2021-02-06,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.6799999999999999,0.0
2021-02-07,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.72,0.0
2021-02-08,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.6599999999999999,0.0
2021-02-09,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8999999999999999,0.0
2021-02-10,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8400000000000001,0.0
2021-02-11,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8600000000000001,0.0
2021-02-12,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8400000000000001,0.0
2021-02-13,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8400000000000001,0.0
2021-02-14,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8999999999999999,0.0
2021-02-15,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8600000000000001,0.0
2021-02-16,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8999999999999999,0.0
2021-02-17,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8999999999999999,0.0
2021-02-18,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8200000000000001,0.0
2021-02-19,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8600000000000001,0.0
2021-02-20,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8200000000000001,0.0
2021-02-21,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8200000000000001,0.0
2021-02-22,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8799999999999999,0.0
2021-02-23,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.8799999999999999,0.0
2021-02-24,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.52,0.0
2021-02-25,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.5800000000000001,0.0
2021-02-26,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.10000000000000009,0.0
2021-02-27,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.1200000000000001,0.0
2021-02-28,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.10000000000000009,0.0
2021-03-01,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.24,0.0
2021-03-02,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.56,0.0
2021-03-03,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.56,0.0
2021-03-04,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.6799999999999999,0.0
2021-03-05,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.54,0.0
2021-03-06,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.54,0.0
2021-03-07,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.52,0.0
2021-03-08,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.6200000000000001,0.0
2021-03-09,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.6200000000000001,0.0
2021-03-10,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.3600000000000001,0.0
2021-03-11,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.45999999999999996,0.0
2021-03-12,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.3999999999999999,0.0
2021-03-13,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.48,0.0
2021-03-14,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.56,0.0
2021-03-15,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.52,0.0
2021-03-16,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.41999999999999993,0.0
2021-03-17,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.41999999999999993,0.0
2021-03-18,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.43999999999999995,0.0
2021-03-19,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.41999999999999993,0.0
2021-03-20,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.5,0.0
2021-03-21,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.45999999999999996,0.0
2021-03-22,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.3999999999999999,0.0
2021-03-23,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.32000000000000006,0.0
2021-03-24,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.30000000000000004,0.0
2021-03-25,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.19999999999999996,0.0
2021-03-26,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.08000000000000007,0.0
2021-03-27,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.30000000000000004,0.0
2021-03-28,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.48,0.0
2021-03-29,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.43999999999999995,0.0
2021-03-30,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.43999999999999995,0.0
2021-03-31,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.52,0.0
2021-04-01,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.48,0.0
2021-04-02,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.48,0.0
2021-04-03,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.45999999999999996,0.0
2021-04-04,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.48,0.0
2021-04-05,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.41999999999999993,0.0
2021-04-06,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.5,0.0
2021-04-07,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.43999999999999995,0.0
2021-04-08,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.45999999999999996,0.0
2021-04-09,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.3999999999999999,0.0
2021-04-10,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.3999999999999999,0.0
2021-04-11,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.52,0.0
2021-04-12,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.48,0.0
2021-04-13,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.48,0.0
2021-04-14,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.5,0.0
2021-04-15,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.5800000000000001,0.0
2021-04-16,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.56,0.0
2021-04-17,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.52,0.0
2021-04-18,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.5800000000000001,0.0
2021-04-19,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.48,0.0
2021-04-20,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.45999999999999996,0.0
2021-04-21,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.45999999999999996,0.0
2021-04-22,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.30000000000000004,0.0
2021-04-23,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.10000000000000009,0.0
2021-04-24,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.26,0.0
2021-04-25,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.38,0.0
2021-04-26,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.45999999999999996,0.0
2021-04-27,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2021-04-28,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.17999999999999994,0.0
2021-04-29,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.040000000000000036,0.0
2021-04-30,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.020000000000000018,0.0
2021-05-01,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.3600000000000001,0.0
2021-05-02,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.32000000000000006,0.0
2021-05-03,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.21999999999999997,0.0
2021-05-04,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.3600000000000001,0.0
2021-05-05,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.040000000000000036,0.0
2021-05-06,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.30000000000000004,0.0
2021-05-07,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.28,0.0
2021-05-08,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.3400000000000001,0.0
2021-05-09,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.45999999999999996,0.0
2021-05-10,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.43999999999999995,0.0
2021-05-11,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.21999999999999997,0.0
2021-05-12,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.3600000000000001,0.0
2021-05-13,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.38,0.0
2021-05-14,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.48,0.0
2021-05-15,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.45999999999999996,0.0
2021-05-16,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.6,0.0
2021-05-17,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.45999999999999996,0.0
2021-05-18,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.5800000000000001,0.0
2021-05-19,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.54,0.0
2021-05-20,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.78,0.0
2021-05-21,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.62,0.0
2021-05-22,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.76,0.0
2021-05-23,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.72,0.0
2021-05-24,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.8,0.0
2021-05-25,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.56,0.0
2021-05-26,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.56,0.0
2021-05-27,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.45999999999999996,0.0
2021-05-28,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.5800000000000001,0.0
2021-05-29,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.64,0.0
2021-05-30,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.8,0.0
2021-05-31,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.64,0.0
2021-06-01,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.6,0.0
2021-06-02,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.54,0.0
2021-06-03,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.52,0.0
2021-06-04,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.45999999999999996,0.0
2021-06-05,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.52,0.0
2021-06-06,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.6599999999999999,0.0
2021-06-07,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.7,0.0
2021-06-08,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.74,0.0
2021-06-09,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.72,0.0
2021-06-10,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.5800000000000001,0.0
2021-06-11,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.5800000000000001,0.0
2021-06-12,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.43999999999999995,0.0
2021-06-13,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.54,0.0
2021-06-14,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.43999999999999995,0.0
2021-06-15,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.24,0.0
2021-06-16,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.33999999999999997,0.0
2021-06-17,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.48,0.0
2021-06-18,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.5,0.0
2021-06-19,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.54,0.0
2021-06-20,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.5800000000000001,0.0
2021-06-21,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.54,0.0
2021-06-22,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.8,0.0
2021-06-23,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.72,0.0
2021-06-24,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.56,0.0
2021-06-25,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.45999999999999996,0.0
2021-06-26,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.6,0.0
2021-06-27,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.56,0.0
2021-06-28,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.5,0.0
2021-06-29,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.5,0.0
2021-06-30,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.43999999999999995,0.0
2021-07-01,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.43999999999999995,0.0
2021-07-02,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.5800000000000001,0.0
2021-07-03,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.52,0.0
2021-07-04,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.45999999999999996,0.0
2021-07-05,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.42000000000000004,0.0
2021-07-06,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.6,0.0
2021-07-07,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.43999999999999995,0.0
2021-07-08,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.6,0.0
2021-07-09,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.6,0.0
2021-07-10,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.6,0.0
2021-07-11,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.6,0.0
2021-07-12,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.5,0.0
2021-07-13,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.6,0.0
2021-07-14,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.5800000000000001,0.0
2021-07-15,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.6,0.0
2021-07-16,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.56,0.0
2021-07-17,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.7,0.0
2021-07-18,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.62,0.0
2021-07-19,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.52,0.0
2021-07-20,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.62,0.0
2021-07-21,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.8,0.0
2021-07-22,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.5800000000000001,0.0
2021-07-23,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.54,0.0
2021-07-24,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.56,0.0
2021-07-25,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.45999999999999996,0.0
2021-07-26,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.48,0.0
2021-07-27,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.36,0.0
2021-07-28,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2021-07-29,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2021-07-30,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.06000000000000005,0.0
2021-07-31,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.19999999999999996,0.0
2021-08-01,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.19999999999999996,0.0
2021-08-02,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.040000000000000036,0.0
2021-08-03,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.040000000000000036,0.0
2021-08-04,DOGE-USD,0.0,0,0.0,0,0.0,0.0,-0.16000000000000003,0.0
2021-08-05,DOGE-USD,0.0,0,0.0,0,0.0,0.0,0.0,0.0
